SUMS_ID,Galaxy,RA,Dec,Ranking,UVW2,UVW2_err,UVM2,UVM2_err,UVW1,UVW1_err,U,U_err,B,B_err,V,V_err,I,I_err,UVW2_std,UVM2_std,UVW1_std,UVW2_flux_frac,UVM2_flux_frac,UVW1_flux_frac,UVW2_resid_frac,UVM2_resid_frac,UVW1_resid_frac,UVW2_dist_moved,UVM2_dist_moved,UVW1_dist_moved,UVW2_dist_neighbor,UVM2_dist_neighbor,UVW1_dist_neighbor,UVW2_n5,UVM2_n5,UVW1_n5,UVW2_n2p5,UVM2_n2p5,UVW1_n2p5,UVW2_nobs,UVM2_nobs,UVW1_nobs,Gaia_chi2
SUMS_54e9b,LMC,81.114135,-69.46155,VB-G,19.13,0.14,,,19.59,0.18,20.539063684656455,0.156,19.4995260924053,0.081,19.50729879298842,0.118,20.021399283711126,0.124,,,0.04,0.23,,0.17,0.24,,0.18,0.02,,0.01,2.85,,2.77,2.0,,2.0,0,0,0,1.0,,2.0,24.3
SUMS_55365,LMC,81.138525,-70.35087,VB-E,18.61,0.05,18.64,0.06,18.89,0.07,19.245063684656454,0.076,19.3475260924053,0.068,19.59029879298842,0.128,21.07939928371113,,0.0,0.11,0.03,0.99,0.99,0.98,0.08,0.07,0.06,0.11,0.05,0.06,5.21,5.27,5.22,,,,0,0,0,2.0,2.0,2.0,0.0
SUMS_556b8,LMC,81.15399000000001,-69.47003000000001,VB-G,19.75,0.12,19.74,0.18,19.63,,20.621063684656455,0.162,19.5285260924053,0.06,19.65629879298842,0.186,,,0.13,0.0,,0.21,0.21,0.24,0.18,0.23,0.14,0.02,0.01,0.0,3.29,3.27,3.28,4.0,4.0,4.0,0,0,0,3.0,3.0,1.0,
SUMS_564dd,LMC,81.231645,-68.53537,B-E,18.76,0.07,18.68,0.09,18.68,0.08,18.72706368465645,0.0409999999999999,18.381526092405306,0.0279999999999999,18.73729879298842,0.048,19.322399283711125,0.049,,,,0.56,0.59,0.59,0.24,0.3,0.21,0.14,0.09,0.05,2.85,2.76,2.7,2.0,2.0,2.0,0,0,0,1.0,1.0,1.0,1.7
SUMS_57412,LMC,81.307125,-69.08418,B-E,19.47,0.18,,,19.15,0.17,20.059063684656454,0.098,19.08352609240531,0.057,19.143298792988418,0.05,19.770399283711125,0.114,,,,0.49,,0.51,0.27,,0.25,0.01,,0.03,2.91,,2.93,3.0,,4.0,0,0,0,1.0,,1.0,1.5
SUMS_57c43,LMC,81.34818,-69.43772,VB-G,19.47,0.07,19.48,0.09,19.63,0.1,,,19.5365260924053,0.107,19.59329879298842,0.084,19.982399283711125,0.144,0.2,0.18,0.15,0.13,0.11,0.1,0.17,0.22,0.14,0.02,0.01,0.02,2.77,2.75,2.77,8.0,8.0,8.0,0,0,0,7.0,5.0,5.0,0.2
SUMS_57d8c,LMC,81.354525,-69.4433,VB-G,19.69,0.09,,,19.71,0.11,19.077063684656455,0.12,20.8795260924053,0.108,19.98429879298842,0.1369999999999999,21.53539928371113,,0.06,,0.06,0.17,,0.17,0.29,,0.22,0.03,,0.02,3.78,,3.8,4.0,,4.0,0,0,0,3.0,,5.0,0.8
SUMS_57e2a,LMC,81.35745000000003,-69.44273000000001,B-G,19.04,0.05,19.0,0.06,18.94,0.07,18.648063684656456,0.07,18.666526092405302,0.068,18.97729879298842,0.074,20.01239928371113,0.1169999999999999,0.07,0.11,0.06,0.33,0.31,0.35,0.15,0.22,0.15,0.02,0.02,0.03,3.87,3.86,3.86,5.0,5.0,5.0,0,0,0,7.0,5.0,5.0,0.6
SUMS_57f29,LMC,81.36162,-69.44189,VB-G,19.7,0.09,19.47,0.13,19.64,0.13,,,19.954526092405303,0.125,19.60929879298842,0.084,19.822399283711125,0.091,0.06,0.01,0.04,0.18,0.19,0.17,0.26,0.23,0.15,0.02,0.01,0.01,3.11,3.1,3.1,6.0,6.0,6.0,0,0,0,4.0,3.0,4.0,6.3
SUMS_58006,LMC,81.364965,-69.88664,VB-G,19.09,0.06,19.14,0.11,19.07,0.11,19.430063684656457,0.08,19.1275260924053,0.118,19.38929879298842,0.175,,,0.13,0.01,0.01,0.37,0.33,0.3,0.11,0.16,0.13,0.02,0.01,0.02,2.48,2.46,2.47,1.0,1.0,1.0,1,1,1,5.0,4.0,4.0,
SUMS_599f0,LMC,81.49302,-69.52938,VB-G,18.36,0.04,18.2,0.05,18.38,0.05,,,19.311526092405305,0.106,17.841298792988418,0.185,19.382399283711123,0.1159999999999999,0.24,0.03,0.09,0.33,0.32,0.27,0.12,0.16,0.14,0.08,0.04,0.03,1.54,1.53,1.57,3.0,2.0,2.0,1,1,1,5.0,3.0,4.0,129.6
SUMS_5a9e9,LMC,81.56907,-68.83752,VB-G,19.83,0.17,,,19.68,0.2,,,19.8805260924053,0.204,19.49429879298842,0.1159999999999999,20.774399283711126,0.158,0.4,,0.09,0.22,,0.21,0.12,,0.15,0.07,,0.04,2.92,,2.96,2.0,,2.0,0,0,0,2.0,,2.0,
SUMS_5ab53,LMC,81.575565,-68.82415999999999,VB-E,18.99,0.08,18.99,,18.98,0.16,19.527063684656454,0.118,19.015526092405302,0.095,19.21929879298842,0.159,19.630399283711125,0.096,0.04,,0.07,0.54,0.55,0.58,0.2,0.24,0.2,0.04,0.02,0.02,3.13,3.12,3.13,2.0,2.0,2.0,0,0,0,5.0,1.0,2.0,1.3
SUMS_5abf3,LMC,81.578265,-68.84618,VB-G,19.88,0.22,19.39,0.17,,,,,20.0105260924053,0.088,20.149298792988414,0.17,20.260399283711124,0.121,,,,0.09,0.12,,0.23,0.26,,0.01,0.02,,4.3,4.33,,3.0,3.0,,0,0,0,1.0,1.0,,17.9
SUMS_5ac23,LMC,81.579105,-68.83801,VB-G,19.45,0.1,,,19.43,0.15,20.392063684656456,,19.6745260924053,0.069,19.98229879298842,0.162,20.37839928371113,0.123,0.13,,0.02,0.13,,0.11,0.16,,0.24,0.02,,0.02,3.07,,3.05,4.0,,4.0,0,0,0,4.0,,3.0,2.8
SUMS_5acbf,LMC,81.581745,-68.83621,VB-G,19.69,0.1,19.45,,19.51,0.19,,,20.2115260924053,0.1169999999999999,19.50729879298842,0.1009999999999999,20.438399283711124,0.138,0.17,,0.11,0.13,0.15,0.13,0.12,0.24,0.2,0.01,0.01,0.02,2.9,2.93,2.91,6.0,6.0,6.0,0,0,0,5.0,1.0,2.0,8.1
SUMS_5acd9,LMC,81.58228500000001,-69.37607,VB-E,17.86,0.03,17.95,0.04,18.04,0.03,18.427063684656456,0.053,18.4885260924053,0.064,18.66229879298842,0.114,19.67239928371113,0.129,0.08,0.08,0.04,0.89,0.91,0.87,0.06,0.09,0.05,0.05,0.06,0.07,2.1,2.09,2.04,2.0,2.0,2.0,1,1,1,6.0,5.0,7.0,0.1
SUMS_5b37d,LMC,81.60839999999997,-68.82755,VB-G,19.44,0.12,,,18.94,0.19,19.554063684656455,0.088,19.128526092405306,0.075,19.213298792988414,0.067,20.15739928371113,0.134,0.22,,,0.34,,0.45,0.23,,0.28,0.01,,0.02,2.6,,2.6,2.0,,2.0,0,0,0,3.0,,1.0,5.5
SUMS_5b3e3,LMC,81.60996,-69.07204,B-E,19.29,0.09,19.14,0.1,19.22,0.09,18.616063684656456,0.1159999999999999,18.9505260924053,0.08,18.97129879298842,0.107,19.555399283711125,0.115,0.05,0.03,0.12,0.67,0.64,0.6,0.11,0.1,0.12,0.01,0.01,0.02,0.87,0.87,0.87,4.0,4.0,4.0,1,1,1,4.0,3.0,4.0,3.0
SUMS_5b5e2,LMC,81.61840500000001,-68.82415999999999,B-E,16.41,0.02,16.41,0.02,16.48,0.03,16.732063684656456,0.051,16.8455260924053,0.073,17.03829879298842,0.08,17.539399283711123,0.033,0.04,0.07,0.06,0.74,0.73,0.72,0.06,0.09,0.09,0.21,0.15,0.18,4.04,4.08,4.15,1.0,1.0,1.0,0,0,0,8.0,8.0,6.0,1.1
SUMS_5b76f,LMC,81.62440500000002,-69.31128000000001,VB-G,18.8,0.1,,,19.38,0.18,20.582063684656458,0.176,19.2835260924053,0.087,19.20029879298842,0.108,19.670399283711124,0.103,0.01,,0.02,0.48,,0.4,0.25,,0.15,0.03,,0.05,4.19,,4.14,1.0,,1.0,0,0,0,2.0,,3.0,4.2
SUMS_5b778,LMC,81.62456999999998,-68.81503000000001,VB-G,19.06,0.07,,,19.2,0.19,,,20.0655260924053,0.208,19.771298792988414,0.166,20.879399283711127,0.205,0.14,,0.07,0.16,,0.14,0.23,,0.23,0.04,,0.02,3.73,,3.72,4.0,,4.0,0,0,0,5.0,,2.0,
SUMS_5b846,LMC,81.6276,-69.26613,VB-G,19.73,0.17,,,19.85,0.22,,,19.6455260924053,0.068,19.54829879298842,0.102,20.32639928371113,0.162,0.05,,0.0,0.46,,0.49,0.25,,0.12,0.01,,0.01,3.72,,3.72,3.0,,3.0,0,0,0,2.0,,3.0,0.3
SUMS_5ba90,LMC,81.63633000000002,-69.53081999999999,B-E,17.86,0.02,17.78,0.03,17.89,0.03,18.035063684656457,0.046,17.762526092405302,0.047,17.89529879298842,0.071,18.844399283711127,0.067,0.08,0.05,0.04,0.7,0.7,0.67,0.18,0.25,0.23,0.1,0.1,0.11,2.27,2.29,2.25,4.0,4.0,4.0,1,1,1,7.0,5.0,6.0,0.5
SUMS_5bbd6,LMC,81.64098,-68.83757,VB-G,19.34,0.09,19.21,0.2,19.23,0.12,20.597063684656455,0.119,19.745526092405303,0.06,19.80229879298842,0.091,20.376399283711127,0.159,0.44,0.14,0.22,0.34,0.44,0.34,0.09,0.02,0.08,0.03,0.01,0.01,3.17,3.17,3.15,2.0,2.0,2.0,0,0,0,5.0,2.0,3.0,2.1
SUMS_5bc99,LMC,81.64389,-69.52596,VB-G,19.38,0.1,,,19.34,0.08,,,19.7315260924053,0.068,19.62629879298842,0.0969999999999999,20.581399283711125,0.212,0.02,,0.13,0.36,,0.37,0.25,,0.22,0.04,,0.03,3.41,,3.36,5.0,,5.0,0,0,0,2.0,,4.0,9.5
SUMS_5bdfb,LMC,81.649215,-69.02266999999999,B-G,19.19,0.05,19.27,0.09,19.25,0.08,19.719063684656454,0.078,18.9325260924053,0.095,19.23429879298842,0.066,19.719399283711127,0.069,0.18,0.05,0.09,0.28,0.25,0.24,0.12,0.13,0.09,0.02,0.02,0.02,2.08,2.08,2.09,3.0,3.0,3.0,1,1,1,8.0,5.0,6.0,0.3
SUMS_5bee6,LMC,81.65279999999998,-68.83209000000001,B-E,17.69,0.03,17.69,0.03,17.66,0.04,17.919063684656457,0.051,17.762526092405302,0.08,17.875298792988414,0.053,18.585399283711126,0.063,0.01,0.07,0.07,0.94,0.94,0.94,0.12,0.19,0.12,0.09,0.05,0.04,4.54,4.49,4.5,1.0,1.0,1.0,0,0,0,8.0,8.0,5.0,2.0
SUMS_5bf30,LMC,81.65406,-68.81939,VB-E,18.15,0.05,18.01,0.12,18.13,0.09,18.515063684656457,0.075,18.2695260924053,0.13,18.81029879298842,,18.988399283711125,0.07,0.05,,0.05,0.84,0.84,0.83,0.25,0.3,0.27,0.05,0.02,0.05,5.02,5.03,5.01,,,,0,0,0,3.0,1.0,3.0,8.0
SUMS_5c006,LMC,81.6576,-68.81638000000001,B-G,17.59,0.03,17.43,0.04,17.56,0.05,17.918063684656456,0.12,17.910526092405302,0.176,18.12729879298842,0.185,18.48639928371113,0.05,0.12,0.07,0.0,0.18,0.19,0.19,0.17,0.18,0.23,0.08,0.05,0.11,2.83,2.81,2.88,3.0,3.0,3.0,0,0,0,8.0,5.0,5.0,0.3
SUMS_5c07f,LMC,81.659625,-68.81936999999999,B-E,17.16,0.03,17.04,0.07,,,17.398063684656456,0.063,17.422526092405302,0.104,17.63929879298842,0.134,18.10539928371113,0.066,0.03,,,0.97,0.97,,0.25,0.29,,0.16,0.05,,6.99,7.04,,,,,0,0,0,3.0,1.0,,2.2
SUMS_5c17f,LMC,81.663315,-68.80199999999999,B-G,18.65,0.04,18.57,0.13,18.54,0.08,19.174063684656456,0.069,18.6385260924053,0.055,18.55429879298842,0.1169999999999999,19.618399283711124,0.09,0.12,0.1,0.02,0.36,0.35,0.35,0.18,0.28,0.19,0.03,0.01,0.01,3.5,3.48,3.48,3.0,3.0,3.0,0,0,0,8.0,2.0,5.0,6.9
SUMS_5c32f,LMC,81.670785,-68.84269,B-E,17.18,0.02,17.11,0.03,17.14,0.03,17.603063684656455,0.046,17.262526092405302,0.042,17.48629879298842,0.057,18.258399283711125,0.074,0.07,0.09,0.08,0.81,0.83,0.82,0.1,0.13,0.11,0.11,0.07,0.06,1.84,1.88,1.86,3.0,3.0,3.0,1,1,1,8.0,8.0,6.0,1.2
SUMS_5c403,LMC,81.67404,-69.1068,VB-G,19.56,0.12,,,19.45,0.16,20.811063684656457,0.153,19.6385260924053,0.085,19.75429879298842,0.122,19.937399283711127,0.107,0.11,,0.05,0.11,,0.13,0.15,,0.23,0.03,,0.02,2.57,,2.59,5.0,,5.0,0,0,0,4.0,,2.0,5.0
SUMS_5c5c2,LMC,81.68106,-68.85537,B-E,18.44,0.06,18.4,0.16,18.25,0.14,18.57906368465645,0.1689999999999999,18.2415260924053,0.036,18.460298792988414,0.054,19.284399283711124,0.0969999999999999,0.07,,,0.75,0.77,0.82,0.2,0.28,0.16,0.04,0.01,0.01,1.93,1.94,1.91,1.0,1.0,1.0,1,1,1,5.0,1.0,1.0,1.4
SUMS_5c6a2,LMC,81.68486999999999,-69.10539,B-G,18.62,0.06,18.53,0.12,18.58,0.08,19.338063684656458,0.12,18.4945260924053,0.142,19.01629879298842,0.108,,,0.21,,0.35,0.26,0.23,0.3,0.21,0.29,0.27,0.07,0.09,0.08,1.71,1.72,1.73,4.0,4.0,4.0,1,1,1,5.0,1.0,4.0,1.6
SUMS_5c6f1,LMC,81.686025,-68.84474,VB-E,19.27,0.12,19.28,,19.17,0.12,19.995063684656454,0.1169999999999999,19.4265260924053,0.045,19.63329879298842,0.054,20.435399283711135,0.091,0.02,,0.12,0.53,0.48,0.48,0.11,0.22,0.28,0.02,0.0,0.02,5.55,3.7,3.71,,1.0,1.0,0,0,0,5.0,1.0,3.0,1.5
SUMS_5c7a0,LMC,81.688725,-70.2282,VB-E,18.83,0.04,18.76,0.05,18.9,0.04,19.251063684656454,0.063,19.163526092405306,0.044,19.16029879298842,0.154,19.902399283711127,0.124,0.04,0.1,0.09,0.83,0.84,0.79,0.08,0.1,0.07,0.04,0.04,0.03,2.77,2.81,2.8,4.0,4.0,4.0,0,0,0,5.0,4.0,6.0,10.8
SUMS_5cb36,LMC,81.703035,-69.1669,VB-G,19.36,0.11,,,19.44,0.13,,,20.003526092405306,0.108,20.03929879298842,0.11,20.031399283711124,0.132,0.07,,0.12,0.33,,0.35,0.29,,0.19,0.01,,0.02,2.34,,2.32,3.0,,3.0,1,0,1,2.0,,3.0,0.9
SUMS_5cb63,LMC,81.703755,-68.80803,B-G,15.6,0.02,15.57,0.02,15.66,0.02,15.902063684656456,0.039,16.259526092405302,0.037,15.89629879298842,0.185,17.088399283711126,0.03,0.03,0.04,0.03,0.8,0.78,0.78,0.09,0.12,0.14,0.31,0.29,0.31,3.44,3.46,3.4,3.0,3.0,3.0,0,0,0,8.0,8.0,6.0,0.4
SUMS_5cb8a,LMC,81.70434,-68.78941,B-E,19.64,0.17,,,19.59,0.21,19.591063684656454,0.069,19.3725260924053,0.063,19.57329879298842,0.149,20.117399283711126,0.113,,,,1.0,,1.0,0.28,,0.24,0.02,,0.01,10.01,,10.02,,,,0,0,0,1.0,,1.0,5.8
SUMS_5ccdd,LMC,81.70945499999998,-68.81353,B-G,19.05,0.06,,,18.95,0.13,,,19.253526092405306,0.214,18.40929879298842,0.186,19.75639928371113,0.1119999999999999,0.12,,,0.23,,0.17,0.23,,0.29,0.05,,0.08,3.04,,3.15,4.0,,4.0,0,0,0,5.0,,1.0,
SUMS_5cd57,LMC,81.71164500000002,-69.17373,VB-G,19.57,0.08,19.53,0.1,19.64,0.11,20.483063684656457,0.123,19.832526092405303,0.052,19.890298792988418,0.078,20.357399283711125,0.154,0.17,0.19,0.2,0.32,0.3,0.3,0.08,0.23,0.03,0.01,0.01,0.01,2.71,2.72,2.7,3.0,3.0,3.0,0,0,0,6.0,5.0,4.0,0.4
SUMS_5cd77,LMC,81.71208,-68.99753,B-E,19.42,0.06,19.27,0.1,19.58,0.12,19.565063684656455,0.131,19.1875260924053,0.0579999999999999,19.15429879298842,0.05,19.798399283711124,0.162,0.14,0.1,0.16,0.46,0.49,0.41,0.11,0.13,0.12,0.03,0.02,0.02,2.69,2.7,2.7,3.0,3.0,2.0,0,0,0,9.0,6.0,5.0,140.7
SUMS_5d0a8,LMC,81.725475,-68.85271,VB-E,19.86,0.2,,,19.67,0.18,20.347063684656455,0.147,19.7405260924053,0.215,19.68629879298842,0.108,20.103399283711124,0.114,,,0.04,0.47,,0.37,0.07,,0.07,0.07,,0.01,3.44,,2.39,1.0,,2.0,0,0,1,1.0,,2.0,3.0
SUMS_5d678,LMC,81.75009,-69.00356,B-G,19.41,0.07,19.28,0.14,19.45,0.11,19.616063684656456,0.095,19.0165260924053,0.057,19.28329879298842,0.079,19.836399283711124,0.14,0.09,0.0,0.1,0.36,0.35,0.32,0.21,0.27,0.23,0.01,0.02,0.01,4.01,4.01,4.0,2.0,2.0,2.0,0,0,0,6.0,2.0,5.0,1.1
SUMS_5d773,LMC,81.75418499999999,-69.46106999999999,VB-E,19.35,0.18,,,19.39,0.11,20.296063684656456,0.146,19.387526092405302,0.075,19.44329879298843,0.109,20.301399283711124,0.148,,,0.02,0.69,,0.71,0.21,,0.21,0.04,,0.08,4.62,,4.62,1.0,,1.0,0,0,0,1.0,,2.0,11.9
SUMS_5d889,LMC,81.75887999999998,-68.79995,B-G,19.27,0.06,19.23,0.09,19.43,0.12,19.196063684656455,0.105,19.2665260924053,0.0819999999999999,18.797298792988418,0.091,19.72139928371113,0.099,0.16,0.15,0.15,0.4,0.4,0.32,0.11,0.2,0.13,0.01,0.01,0.01,2.04,2.03,2.02,3.0,3.0,3.0,1,1,1,10.0,6.0,6.0,0.0
SUMS_5df62,LMC,81.78905999999999,-69.12859,VB-G,19.42,0.14,,,19.68,0.19,20.719063684656454,0.158,19.9595260924053,0.054,19.98129879298842,0.077,20.03239928371113,0.093,0.06,,0.06,0.99,,1.0,0.25,,0.22,0.03,,0.02,6.77,,10.95,,,,0,0,0,2.0,,2.0,
SUMS_5e209,LMC,81.801105,-69.01456,VB-G,18.64,0.05,18.84,0.1,18.81,0.07,20.064063684656457,0.125,19.233526092405302,0.085,19.402298792988415,0.111,19.838399283711126,0.132,0.12,0.02,0.19,0.28,0.24,0.24,0.06,0.09,0.05,0.03,0.03,0.02,1.78,1.74,1.77,4.0,3.0,4.0,1,1,1,5.0,3.0,5.0,6.9
SUMS_5e504,LMC,81.81477,-69.08851,B-G,19.05,0.08,18.78,0.07,18.84,0.07,19.362063684656455,0.105,18.8945260924053,0.118,19.10129879298842,0.072,19.088399283711126,0.091,0.09,0.16,0.21,0.18,0.2,0.22,-0.07,-0.08,-0.11,0.02,0.01,0.03,3.98,3.98,3.96,3.0,3.0,3.0,0,0,0,4.0,4.0,5.0,13.8
SUMS_5ea47,LMC,81.838695,-70.12978000000001,B-E,17.41,0.03,17.38,0.03,17.44,0.03,18.006063684656457,0.0579999999999999,17.221526092405302,0.103,17.76429879298842,0.088,18.389399283711125,0.069,0.05,0.05,0.04,0.9,0.88,0.85,0.06,0.08,0.07,0.26,0.24,0.23,3.54,3.56,3.53,3.0,3.0,3.0,0,0,0,4.0,5.0,5.0,2.7
SUMS_5f150,LMC,81.867795,-68.68436,VB-E,18.22,0.03,18.32,0.05,18.39,0.04,18.302063684656456,0.04,18.6825260924053,0.084,18.79329879298842,0.2019999999999999,19.460399283711126,0.053,0.15,0.1,0.16,0.77,0.77,0.76,0.05,0.1,0.09,0.02,0.03,0.04,0.94,0.97,0.97,2.0,2.0,2.0,1,1,1,6.0,3.0,6.0,9.5
SUMS_5f175,LMC,81.86839499999999,-68.68451999999999,VB-G,19.28,0.07,19.87,0.14,19.11,0.06,,,19.6945260924053,0.1989999999999999,19.70229879298842,0.072,20.206399283711125,0.198,0.36,0.04,0.52,0.32,0.19,0.42,0.11,0.21,0.16,0.03,0.01,0.01,0.94,0.98,0.97,2.0,2.0,2.0,2,2,2,3.0,3.0,5.0,5.6
SUMS_5f186,LMC,81.86866500000002,-70.43847,VB-E,19.07,0.04,19.05,0.07,19.15,0.06,19.296063684656456,0.136,19.3165260924053,0.086,19.45029879298842,0.103,20.50939928371113,0.154,0.06,0.05,0.14,0.97,0.98,0.98,0.11,0.13,0.1,0.03,0.03,0.04,2.95,2.93,2.93,1.0,1.0,1.0,0,0,0,5.0,2.0,4.0,4.3
SUMS_5f895,LMC,81.8985,-69.10271,B-E,19.38,0.09,19.81,,19.18,0.11,20.062063684656454,0.099,19.239526092405303,0.077,19.41629879298842,0.087,19.90739928371113,0.144,0.17,,0.11,0.53,0.26,0.68,0.0,0.18,0.03,0.04,0.01,0.07,1.97,2.06,3.98,3.0,2.0,2.0,1,1,0,5.0,1.0,3.0,0.3
SUMS_5f8d7,LMC,81.89965499999998,-69.91032,B-G,18.7,0.07,18.37,0.13,18.34,0.1,19.109063684656455,0.068,18.0985260924053,0.2019999999999999,18.63829879298842,0.213,19.12539928371113,0.163,0.02,,0.08,0.25,0.29,0.27,0.18,0.27,0.12,0.01,0.01,0.01,2.1,2.11,2.09,4.0,4.0,4.0,2,2,2,4.0,1.0,2.0,3.4
SUMS_5fcd2,LMC,81.9162,-69.15576999999999,B-G,19.32,0.12,,,19.22,0.18,20.580063684656466,,19.1265260924053,0.128,19.40829879298842,0.088,19.063399283711124,0.1169999999999999,0.02,,,0.56,,0.51,0.09,,0.03,0.01,,0.04,3.49,,3.55,1.0,,1.0,0,0,0,4.0,,1.0,3.3
SUMS_5ff24,LMC,81.92455500000001,-69.20979,VB-E,19.76,0.09,19.76,0.13,19.74,0.11,20.380063684656456,0.105,19.817526092405306,0.062,20.11629879298842,0.154,,,0.23,0.16,0.18,0.5,0.44,0.46,0.17,0.26,0.22,0.02,0.02,0.04,2.3,2.3,2.31,1.0,1.0,1.0,1,1,1,7.0,4.0,6.0,6.6
SUMS_5ffbf,LMC,81.92677499999998,-68.9746,VB-G,19.33,0.1,19.48,0.15,19.5,0.13,21.005063684656456,0.173,20.1105260924053,0.076,20.06229879298842,0.094,,,0.16,0.22,0.08,0.12,0.1,0.1,0.16,0.2,0.14,0.01,0.02,0.02,2.58,2.55,2.54,3.0,3.0,3.0,0,0,0,4.0,3.0,4.0,0.1
SUMS_5ffff,LMC,81.92758500000002,-69.16259000000001,VB-E,18.98,0.12,,,19.17,0.15,20.285063684656457,0.091,19.489526092405303,0.1969999999999999,19.56729879298842,0.099,19.904399283711125,0.104,0.14,,,0.93,,0.96,0.2,,0.08,0.01,,0.08,2.32,,6.38,1.0,,,1,0,0,3.0,,1.0,7.0
SUMS_6015b,LMC,81.932265,-68.83615,B-E,19.22,0.16,,,19.24,0.19,20.223063684656456,0.104,19.178526092405303,0.055,19.25629879298842,0.076,19.597399283711127,0.063,0.01,,,0.7,,0.67,0.22,,0.12,0.02,,0.03,3.68,,3.71,2.0,,2.0,0,0,0,3.0,,1.0,33.0
SUMS_60400,LMC,81.94231500000001,-69.13306,B-E,18.87,0.1,,,18.78,0.09,19.381063684656457,0.08,18.9055260924053,0.043,19.03729879298842,0.048,19.340399283711125,0.081,0.03,,0.08,0.46,,0.52,0.24,,0.13,0.08,,0.07,2.97,,2.92,3.0,,3.0,0,0,0,3.0,,4.0,10.6
SUMS_6053a,LMC,81.94707,-69.44154,VB-E,18.48,0.05,18.46,0.06,18.67,0.06,19.043063684656456,0.068,18.9445260924053,0.0559999999999999,19.29829879298842,0.118,,,0.09,0.1,0.09,0.9,0.94,0.85,0.05,0.09,0.06,0.03,0.04,0.03,2.33,2.32,2.3,4.0,3.0,4.0,1,1,1,3.0,3.0,3.0,6.0
SUMS_607ef,LMC,81.956265,-69.22355999999999,VB-G,19.11,0.11,18.88,0.11,19.0,0.13,20.502063684656456,0.196,19.7495260924053,0.0559999999999999,20.018298792988418,0.1669999999999999,18.537399283711125,,0.01,0.08,0.01,0.17,0.18,0.21,-0.06,-0.14,-0.03,0.03,0.07,0.04,3.67,3.68,3.66,2.0,2.0,2.0,0,0,0,4.0,3.0,3.0,57.2
SUMS_60846,LMC,81.95745000000002,-69.22449,B-G,19.5,0.08,19.43,0.14,19.57,0.11,,,19.5815260924053,0.084,19.17629879298842,0.108,19.153399283711124,0.205,0.12,0.03,0.04,0.14,0.12,0.11,0.19,0.14,0.22,0.03,0.02,0.03,3.16,3.15,3.14,3.0,3.0,3.0,0,0,0,7.0,4.0,7.0,
SUMS_608cf,LMC,81.959325,-69.03538,B-G,19.06,0.08,18.96,0.09,18.71,0.07,19.171063684656456,0.073,18.777526092405303,0.046,18.986298792988418,0.063,19.364399283711126,0.064,0.14,0.07,0.13,0.32,0.29,0.32,0.1,0.2,0.16,0.01,0.01,0.02,2.61,2.6,2.61,4.0,4.0,4.0,0,0,0,5.0,5.0,5.0,1.0
SUMS_608f0,LMC,81.959745,-68.98040999999999,B-E,18.21,0.04,18.04,0.08,17.96,0.08,18.501063684656454,0.061,18.003526092405302,0.04,18.23829879298842,0.051,18.632399283711123,0.061,0.15,0.06,0.01,0.63,0.71,0.65,0.24,0.28,0.27,0.08,0.04,0.06,2.13,2.12,2.16,2.0,2.0,2.0,1,1,1,6.0,2.0,3.0,1.5
SUMS_608f3,LMC,81.95977500000002,-68.96921999999999,VB-G,19.15,0.09,19.16,0.13,19.22,0.14,19.994063684656457,0.091,19.0585260924053,0.059,19.43929879298842,,19.871399283711124,0.1,0.38,0.36,0.2,0.37,0.39,0.38,0.01,0.07,0.01,0.07,0.03,0.05,3.34,3.33,3.37,1.0,1.0,1.0,0,0,0,4.0,4.0,3.0,1.4
SUMS_6097b,LMC,81.96191999999998,-68.96869000000001,VB-G,19.05,0.11,19.28,0.18,19.39,0.13,20.870063684656454,0.158,19.8365260924053,0.063,19.829298792988418,0.1159999999999999,19.923399283711124,0.068,0.0,0.16,0.11,0.26,0.27,0.25,0.11,0.23,0.24,0.02,0.01,0.02,3.35,3.35,3.37,3.0,3.0,3.0,0,0,0,3.0,2.0,4.0,121.8
SUMS_609ae,LMC,81.96270000000003,-68.96649000000001,VB-G,19.11,0.09,19.02,0.12,19.12,0.09,20.668063684656456,0.161,19.7515260924053,0.092,19.85029879298842,0.088,19.928399283711126,0.102,0.39,0.09,0.14,0.45,0.47,0.47,0.13,0.23,0.11,0.04,0.02,0.03,4.14,4.13,4.17,2.0,2.0,2.0,0,0,0,5.0,3.0,6.0,6.8
SUMS_609bf,LMC,81.962985,-69.10345,B-E,19.47,0.11,,,19.29,0.13,19.692063684656457,0.057,19.1425260924053,0.038,19.23429879298842,0.048,19.653399283711124,0.09,0.05,,0.04,0.51,,0.55,0.17,,0.15,0.02,,0.02,3.14,,3.14,2.0,,2.0,0,0,0,4.0,,4.0,1.5
SUMS_609c6,LMC,81.96302999999997,-68.9704,VB-G,19.33,0.21,19.45,0.2,19.49,0.18,20.282063684656457,0.123,19.4915260924053,0.0579999999999999,19.66829879298842,0.088,20.240399283711124,0.144,0.2,0.15,0.28,0.28,0.22,0.24,0.26,0.27,0.18,0.01,0.02,0.01,2.53,2.56,2.52,3.0,3.0,3.0,0,0,0,2.0,2.0,3.0,10.1
